link,price,pid,name
/onida-g-series-g180/p/itmdybyz9jev6c8p?pid=MOBDYBYZZWPDJTA7&srno=b_1199&ref=57bbbe5b-3a9e-490a-b481-2c7f14f0336a,"Rs. 1,300",MOBDYBYZZWPDJTA7,Onida G Series G180 (Black)
/karbonn-smart-a29/p/itmdv6euxyahrdhz?pid=MOBDNYYAVGXUTQUX&srno=b_1200&ref=57bbbe5b-3a9e-490a-b481-2c7f14f0336a,"Rs. 7,999",MOBDNYYAVGXUTQUX,Karbonn Smart A29 (Black)
/k-bar-phone-1/p/itmeyncfumawhmyp?pid=MOBEYNCF6FYVGH9F&srno=b_1262&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,Rs. 690,MOBEYNCF6FYVGH9F,"A & K Bar Phone A 1 (Black, Orange)"
/hitech-xpaly-250/p/itmdwueqc4c2kbka?pid=MOBDWUEQKYUECGXT&srno=b_1263&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 1,199",MOBDWUEQKYUECGXT,Hitech Xpaly 250 (Black)
/intex-gc5050/p/itmdpadvsagxzbxj?pid=MOBDW73GPUHPFGWK&srno=b_1264&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 2,950",MOBDW73GPUHPFGWK,Intex GC5050 (Blue)
/forme-sunny-s60/p/itmdrvnjjznmtg4y?pid=MOBDUMHX8WTT6NJE&srno=b_1265&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 1,049",MOBDUMHX8WTT6NJE,Forme Sunny S60 (Orange)
/forme-winner-w3/p/itmdrvnj3janbkk2?pid=MOBDUS4GSHN4MXHS&srno=b_1266&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 1,049",MOBDUS4GSHN4MXHS,Forme Winner W3 (Grey)
/lenovo-ideaphone-a706/p/itmdv6eu4z4rzfpu?pid=MOBDN48ZTHJHHXBZ&srno=b_1267&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 8,260",MOBDN48ZTHJHHXBZ,Lenovo Ideaphone A706 (White)
/maxx-mx152-turbo/p/itmdrvzznmr6wnjv?pid=MOBDRVZGKHMDWUNY&srno=b_1268&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,Rs. 915,MOBDRVZGKHMDWUNY,Maxx MX152 - Turbo (Black)
/karbonn-a99i/p/itmdxfajdfhygkas?pid=MOBDXFAHABMTHZBR&srno=b_1269&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 4,149",MOBDXFAHABMTHZBR,Karbonn A99i (White)
/iball-andi-4-5-k6/p/itmdv6eq2ex7jsn8?pid=MOBDS33YFMWRDSXH&srno=b_1270&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 5,800",MOBDS33YFMWRDSXH,iBall Andi 4.5 K6 (White)
/lenovo-s920/p/itmdv6f5s9zdwxnd?pid=MOBDN49P9JRMEW35&srno=b_1271&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 14,800",MOBDN49P9JRMEW35,Lenovo S920 (Blue)
/iball-genius-andi-3-5kke/p/itmefczmsh6zftju?pid=MOBEFCZMSYSFHNQ3&srno=b_1272&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 3,197",MOBEFCZMSYSFHNQ3,iBall Genius Andi 3.5kke (White)
/iball-andi3-5kke-winner/p/itmdw8ckaerywgep?pid=MOBDW8CKGHDPXDDS&srno=b_1273&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 2,960",MOBDW8CKGHDPXDDS,iBall Andi3.5kke Winner (White)
/spice-stellar-526/p/itmdzm5hntcgzzre?pid=MOBDZM5BXETPCHYR&srno=b_1274&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 9,899",MOBDZM5BXETPCHYR,Spice Stellar 526 (White)
/iball-andi-5k-sparkle-white/p/itmdtbzygp5uabfc?pid=MOBDTBMWQUYFK7UG&srno=b_1275&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 6,200",MOBDTBMWQUYFK7UG,iBall Andi 5K Sparkle White (White)
/huawei-y511/p/itmdzkkkcsyzsxcg?pid=MOBDPEF8GRYV2JKU&srno=b_1276&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 6,511",MOBDPEF8GRYV2JKU,Huawei Y511 (Black)
/hitech-kick-515/p/itmdw3nk9jpnhpfz?pid=MOBDW3NK5NM8RNGQ&srno=b_1277&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 1,299",MOBDW3NK5NM8RNGQ,Hitech Kick 515 (Black)
/karbonn-smart-a92-plus/p/itmdzv9hypmqfebz?pid=MOBDZV9H7FQTKMHA&srno=b_1278&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 3,399",MOBDZV9H7FQTKMHA,Karbonn Smart A92 Plus (Black)
/huawei-ascend-g700/p/itmdq2u6p77nkw7u?pid=MOBDQ2U6YPCEGDRK&srno=b_1279&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 17,490",MOBDQ2U6YPCEGDRK,Huawei Ascend G700 (Black)
/k-bar-phone-3/p/itmeyncfddrxmau8?pid=MOBEYNCF2CEGQHCY&srno=b_1280&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,Rs. 690,MOBEYNCF2CEGQHCY,"A & K Bar Phone A 3 (Black, Green)"
/intex-aqua-i7/p/itmdzjvpa92yenzy?pid=MOBDZJT4GDFBAZQB&srno=b_1281&ref=8d1ba70e-db97-415b-8dbd-2f625d22e3b5,"Rs. 15,999",MOBDZJT4GDFBAZQB,Intex Aqua i7 (White)
/mtech-g-14/p/itmdwnn5xtjzgzpz?pid=MOBDWNN56CAFAJPF&srno=b_1282&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,Rs. 997,MOBDWNN56CAFAJPF,Mtech G 14 (Black)
/sony-xperia-j/p/itmdegbe4qxm9fjy?pid=MOBDEG3ZHJGUGQBB&srno=b_1283&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 10,100",MOBDEG3ZHJGUGQBB,Sony Xperia J (White)
/intex-cloud-x4/p/itmdzyuqfj7c5jzc?pid=MOBDZYUQHZJTHVH8&srno=b_1284&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 4,325",MOBDZYUQHZJTHVH8,Intex Cloud X4 Cloud X4 (Black)
/zte-geek-v975/p/itmefbprqd48gqyy?pid=MOBEFBPRVMBGM4ZJ&srno=b_1285&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 9,999",MOBEFBPRVMBGM4ZJ,ZTE Geek V975 (Black)
/k-1300-o/p/itmefh68fqtqcnzq?pid=MOBEFH687EZCGJCR&srno=b_1286&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,Rs. 640,MOBEFH687EZCGJCR,A & K A 1300 O A 1300 (Orange)
/lg-l5-ii-dual-e455/p/itmdv6f5t7dh3rwa?pid=MOBDK2AEHMAHZWGZ&srno=b_1287&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 8,599",MOBDK2AEHMAHZWGZ,LG L5 II Dual E455 (Black)
/mtech-sharp/p/itmdxbaher9xsftx?pid=MOBDXBAHTPD4GH47&srno=b_1288&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 2,097",MOBDXBAHTPD4GH47,Mtech Sharp (Cyan)
/lg-optimus-l7-ii-p715/p/itmdv6ewymmtgx3t?pid=MOBDJSJSQZZ2ZA57&srno=b_1289&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 11,479",MOBDJSJSQZZ2ZA57,LG Optimus L7 II P715 (White)
/xolo-q700s/p/itmdv6f4bhnhvhey?pid=MOBDUW98SGUZVYZM&srno=b_1290&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 8,399",MOBDUW98SGUZVYZM,XOLO Q700S (Gold)
/josh-jb-63/p/itmdzybxzjzuqftz?pid=MOBDZYBXFNPQYTF8&srno=b_1291&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,Rs. 749,MOBDZYBXFNPQYTF8,Josh JB 63+ (White)
/adcom-kit-kat-a35-plus-3g-white-35/p/itmeyzc6gkzpevuh?pid=MOBEYZC6KZCHNFZF&srno=b_1292&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 2,799",MOBEYZC6KZCHNFZF,Adcom ADCOM KIT KAT A35 Plus ( 3G) white A 35 Plus whit...
/huawei-y320/p/itmdpefacfy4cm2v?pid=MOBDPEF8MQYAGC72&srno=b_1222&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 5,500",MOBDPEF8MQYAGC72,Huawei Y320 (Black)
/lava-iris-354/p/itmdw3xnpvdzsvjn?pid=MOBDW3XD3NFTH8NQ&srno=b_1293&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 4,199",MOBDW3XD3NFTH8NQ,Lava Iris 354 (Dark Blue)
/iball-andi-4-5d-royale/p/itmdvjyyxgwyv2bk?pid=MOBDVJYPJJGBG5HG&srno=b_1294&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 7,300",MOBDVJYPJJGBG5HG,iBall Andi 4.5D Royale
/k-bar-phone-1/p/itmeyncfumawhmyp?pid=MOBEYNCFYHVRWKG2&srno=b_1295&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,Rs. 690,MOBEYNCFYHVRWKG2,"A & K Bar Phone A 1 (Black, Yellow)"
/huawei-y600/p/itmdxa42ygyyh7vz?pid=MOBDXA4FS9YCMNG3&srno=b_1296&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 6,980",MOBDXA4FS9YCMNG3,Huawei Y600 (Black & Blue)
/diyi-xpect-c/p/itmef2z7zwb4ezm3?pid=MOBEF2Z7T4ZWXMSW&srno=b_1223&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 5,699",MOBEF2Z7T4ZWXMSW,"Diyi Xpect C (Black,White)"
/micromax-x081/p/itmeymgt9dkg78b9?pid=MOBEFK5FMFDZTS8D&srno=b_1224&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 1,099",MOBEFK5FMFDZTS8D,Micromax X081 (White)
/lg-g2-32-gb/p/itmdv6f5h4m2rkfw?pid=MOBDZZ9CZBADC82C&srno=b_1225&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 34,889",MOBDZZ9CZBADC82C,"LG G2 (32 GB) (White, with 32 GB)"
/oppo-find-7a-x9006/p/itmdy94d46nfgvsj?pid=MOBDY949JYXDCGNU&srno=b_1297&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 31,990",MOBDY949JYXDCGNU,OPPO Find 7a X9006 (Black)
/oppo-joy-r1001/p/itmdy94dvz3bvmpt?pid=MOBDY949BNPCEJVY&srno=b_1298&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 7,988",MOBDY949BNPCEJVY,OPPO Joy R1001 (Black)
/lava-iris-450-color-plus/p/itmdyzbcgzzdcwcu?pid=MOBDYSNESHTWVCMM&srno=b_1299&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 5,999",MOBDYSNESHTWVCMM,Lava Iris 450 Color Plus (White & Blue)
/intex-nova/p/itmdwvjrdyebrgfs?pid=MOBDWVJR2DHBC2DH&srno=b_1226&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 1,499",MOBDWVJR2DHBC2DH,Intex Nova (Black)
/k-c-300/p/itmefmmwzwe5ty86?pid=MOBEFMMWGTAJV2TN&srno=b_1227&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,Rs. 675,MOBEFMMWGTAJV2TN,A & K C 300 (Pink)
/xolo-q900/p/itmdq9jex8mhyn9h?pid=MOBDQ9JEQDNPKT8F&srno=b_1228&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 9,300",MOBDQ9JEQDNPKT8F,XOLO Q900 (White)
/simmtronics-fundroid-xpad-q2/p/itmefbqhtgnyffcb?pid=MOBEFBQHUGGW6YWP&srno=b_1229&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 2,599",MOBEFBQHUGGW6YWP,Simmtronics Fundroid XPAD Q2 (Black)
/vox-kick-k7-black/p/itmefq4regkygkbg?pid=MOBEFQ4R9MHVZFPK&srno=b_1300&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 3,999",MOBEFQ4R9MHVZFPK,Vox Kick K7 Black (Black)
/xolo-q1010/p/itmdv6f5fhw8gwhh?pid=MOBDUTZ3GNRFH4KK&srno=b_1301&ref=33cc8a1a-96da-4781-a3de-266c3db9b805,"Rs. 10,250",MOBDUTZ3GNRFH4KK,XOLO Q1010 (White)
/zen-303-qhd/p/itmdzwecjnhgssah?pid=MOBDZWECMRS8N5VZ&srno=b_1230&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 4,990",MOBDZWECMRS8N5VZ,Zen 303 QHD (Black)
/mtech-a8-infinity-2gb-rom-32gb-expandable-dual-camera/p/itmefabygb82w3t2?pid=MOBEFABYHBGDMBMG&srno=b_1231&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 2,447",MOBEFABYHBGDMBMG,Mtech A8 Infinity 2GB Rom 32GB Expandable Dual Camera (...
/huawei-honor-3x/p/itmdwj9ufgprenzt?pid=MOBDWJ9S7RDYW45Z&srno=b_1232&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 19,999",MOBDWJ9S7RDYW45Z,Huawei Honor 3X (White)
/k-1800-bk/p/itmefh68gheux6ck?pid=MOBEFH68FGCFPGGJ&srno=b_1233&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,Rs. 675,MOBEFH68FGCFPGGJ,A & K A 1800 Bk A 1800 (Black)
/lg-e420/p/itmdtyv9gek6fhfb?pid=MOBDTYV8A2UPSPSX&srno=b_1234&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 5,499",MOBDTYV8A2UPSPSX,LG E420 (Black)
/gionee-elife-e7-32-gb/p/itmdszeehzk4wgbv?pid=MOBDSZEEXXFUZ4EZ&srno=b_1235&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 24,190",MOBDSZEEXXFUZ4EZ,"Gionee Elife E7 (32 GB) (White, with 32 GB)"
/lg-l80-dual/p/itmdwub3gfaafkzr?pid=MOBDWUAZERMX6YTY&srno=b_1236&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 11,741",MOBDWUAZERMX6YTY,LG L80 Dual (Black)
/forme-find-f105/p/itmduydzhamhxt5q?pid=MOBDUYDZHAMHXT5Q&srno=b_1237&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,Rs. 870,MOBDUYDZHAMHXT5Q,Forme Find F105 (Red)
/maxx-arc-mx1i/p/itmeyxa2ffanxcdb?pid=MOBEYXA2U3HH9ZGQ&srno=b_1238&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 1,049",MOBEYXA2U3HH9ZGQ,Maxx Arc MX1i (Black)
/sony-xperia-z3-compact/p/itmefkhttjehtrdh?pid=MOBEY7FJQZWK3ZDA&srno=b_1239&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 40,099",MOBEY7FJQZWK3ZDA,Sony Xperia Z3 Compact (White)
/nokia-lumia-925/p/itmdv6f62fqhrxha?pid=MOBDNFQMMZGP77HX&srno=b_1240&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 26,821",MOBDNFQMMZGP77HX,Nokia Lumia 925 (Black)
/lenovo-vibe-z-k910/p/itmefzvdft9w7xb7?pid=MOBDTYFA8DB9GHTX&srno=b_1241&ref=44e1c5cf-a854-411e-8a8e-ac0031c92da0,"Rs. 20,999",MOBDTYFA8DB9GHTX,Lenovo Vibe Z K910 (Silver)
/micromax-x455i/p/itmdzqggvz87hsv6?pid=MOBDG6J3SUMZTYZ9&srno=b_1301&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 2,699",MOBDG6J3SUMZTYZ9,Micromax X455i (Grey)
/iball-vogue-2-8a-slim-bar-design-white/p/itmdtpdbfttgaggy?pid=MOBDTPANPNZN8NDT&srno=b_1302&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 1,845",MOBDTPANPNZN8NDT,iBall Iball Vogue 2.8A (Slim Bar Design) White (White)
/sony-xperia-tipo/p/itmdv6f2ju9zczcc?pid=MOBDCWSHSBAJY6GV&srno=b_1303&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 6,499",MOBDCWSHSBAJY6GV,Sony Xperia Tipo (Classic Black)
/forme-m600/p/itmdwamx9ghn9wk2?pid=MOBDWAMXJDES3EC7&srno=b_1304&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 1,099",MOBDWAMXJDES3EC7,Forme M600 (Red)
/htc-one-max/p/itmdqrpcg9tzkrs7?pid=MOBDQRPBMUEJTJZN&srno=b_1305&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 36,634",MOBDQRPBMUEJTJZN,HTC One Max (Silver White)
/huawei-g730/p/itmdxa42huhukaky?pid=MOBDXJY3VX3Z7GXA&srno=b_1306&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 9,549",MOBDXJY3VX3Z7GXA,Huawei G730 (White)
/htc-desire-500/p/itmdv6f6zhzncf4r?pid=MOBDPEZCPRE58PQY&srno=b_1307&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 18,400",MOBDPEZCPRE58PQY,HTC Desire 500 (Passion Red)
/xolo-q1000/p/itmdv6f7xpr3yszd?pid=MOBDH6HC44DARDHX&srno=b_1308&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 11,490",MOBDH6HC44DARDHX,XOLO Q1000 (White)
/v3-bizz-gq225/p/itmdptanrv5gfgmg?pid=MOBDPTAHKFCHGTEX&srno=b_1309&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 1,400",MOBDPTAHKFCHGTEX,V3 Bizz GQ225 (Grey)
/xolo-q2100/p/itmeyxa5yqtkkhgz?pid=MOBEYXA5M8RZ647S&srno=b_1310&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 12,990",MOBEYXA5M8RZ647S,Xolo Q2100 (White)
/oppo-r1-829/p/itmdvfykqjtdxzwz?pid=MOBDYGYD23HH6JZW&srno=b_1311&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 24,990",MOBDYGYD23HH6JZW,OPPO R1 829 (Black)
/k-bar-phone-1/p/itmeyncfumawhmyp?pid=MOBEYNCFRKGFGPHG&srno=b_1312&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,Rs. 690,MOBEYNCFRKGFGPHG,"A & K Bar Phone A 1 (Black, Blue)"
/inew-v8/p/itmeyz5jjz5t8zev?pid=MOBEYZ5JQS6GQ9N7&srno=b_1313&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 16,499",MOBEYZ5JQS6GQ9N7,iNew V8 (White)
/trio-t2020xl/p/itmdxywuzqdryuck?pid=MOBDXYWU3NTKYVRF&srno=b_1322&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,Rs. 949,MOBDXYWU3NTKYVRF,Trio T2020XL (Black & Blue)
/karbonn-jumbo-k9/p/itmdybgdzu6wuquz?pid=MOBDFWCW9DTMK3CV&srno=b_1314&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 1,790",MOBDFWCW9DTMK3CV,Karbonn Jumbo K9 (Silver White)
/micromax-x254/p/itmdrdt9vww9juda?pid=MOBDZS9WPUTHWJHG&srno=b_1315&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 1,723",MOBDZS9WPUTHWJHG,Micromax X254 (Grey)
/karbonn-k775/p/itmdsbergtbwfz6s?pid=MOBDSGHWBZ7YGZJD&srno=b_1316&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 1,600",MOBDSGHWBZ7YGZJD,Karbonn K775 (Silver)
/k-1400-wb/p/itmefh68zfqqhs5g?pid=MOBEFH68SXNAGDMN&srno=b_1317&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,Rs. 680,MOBEFH68SXNAGDMN,A & K A 1400 WB A 1400 (Black)
/iball-andi-4-5-3g-ripple/p/itmdsryjtjwhzzdd?pid=MOBDSRYJJ9PSPPAZ&srno=b_1323&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 5,349",MOBDSRYJJ9PSPPAZ,iBall Andi 4.5 3G Ripple (White)
/lg-l4-ii-dual-e445/p/itmdmfusnqf2zs59?pid=MOBDMFURP7CHU7QP&srno=b_1324&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 6,749",MOBDMFURP7CHU7QP,LG L4 II Dual E445 (Black)
/karbonn-k9-plus/p/itmdtsdf5sycmpgb?pid=MOBDTSDFJU5VTT8H&srno=b_1325&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 1,479",MOBDTSDFJU5VTT8H,Karbonn K9 Plus (White Silver)
/oppo-n1-mini/p/itmdzb9hvdbhnxz4?pid=MOBDZB9GTYYBRPZY&srno=b_1326&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 26,990",MOBDZB9GTYYBRPZY,OPPO N1 Mini (White)
/celkon-35-white-2-gb-35k/p/itmeyxb2hwmx395c?pid=MOBEYXB2YTCW89HP&srno=b_1318&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 3,299",MOBEYXB2YTCW89HP,Celkon A 35 White 2 GB A 35k 2 GB (White)
/forme-inspire-v8/p/itmdwamxewpufnks?pid=MOBDXENYUQGUHJVG&srno=b_1319&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,"Rs. 1,769",MOBDXENYUQGUHJVG,Forme Inspire V8 (Brown)
/wynncom-w541/p/itmdzmhur5zwsg2d?pid=MOBDZMHUMVPQMN2C&srno=b_1320&ref=3a2604a1-3f79-40c6-87be-52c79aa7ba2b,Rs. 999,MOBDZMHUMVPQMN2C,Wynncom W541 (Black)
/swipe-sense/p/itmdzg3tath6kgsv?pid=MOBDZG3TGVTBMQHP&srno=b_1327&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 9,399",MOBDZG3TGVTBMQHP,Swipe Sense (Black)
/lemon-b169-multimedia-big-battery/p/itmdrryfhs8mdtjj?pid=MOBDRKP7RCCR7JYX&srno=b_1328&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,Rs. 999,MOBDRKP7RCCR7JYX,Lemon B169 Multimedia Big Battery (Black)
/lg-l80/p/itmdwhkdg6encxuk?pid=MOBDWHKC4FK6HVYM&srno=b_1329&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 11,741",MOBDWHKC4FK6HVYM,LG L80 (Black)
/hitech-xplay-g3i/p/itmdw7a3bcaug2yh?pid=MOBDW7A2NR4K92H4&srno=b_1330&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 1,399",MOBDW7A2NR4K92H4,Hitech Xplay G3i+ (Black)
/zen-303-qhd/p/itmdzwecjnhgssah?pid=MOBEYBUWAHQZGTST&srno=b_1331&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 4,999",MOBEYBUWAHQZGTST,Zen 303 QHD (White)
/k-1400-wb/p/itmefh68zfqqhs5g?pid=MOBEFH68DXP9FEY9&srno=b_1332&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,Rs. 680,MOBEFH68DXP9FEY9,A & K A 1400 WB A 1400 (Blue)
/spice-boss-m5034/p/itmefnpj7ejqu7ak?pid=MOBEFNPJGM6XAPBK&srno=b_1333&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 1,098",MOBEFNPJGM6XAPBK,Spice Boss M5034 (Black)
/forme-f10/p/itmdxh2pgbbxygwg?pid=MOBDXH2PGWZQKXDF&srno=b_1334&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,Rs. 825,MOBDXH2PGWZQKXDF,Forme F10 (Black & Red)
/iball-ips-tiger-andi4/p/itmdxfag3ymvxbpn?pid=MOBDXFAH4UFG4ACH&srno=b_1335&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 4,900",MOBDXFAH4UFG4ACH,iBall IPS Tiger Andi4 (Royal Blue)
/k-6/p/itmeygnmxnxjhv22?pid=MOBEYGNMTEFFMF7V&srno=b_1336&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,Rs. 690,MOBEYGNMTEFFMF7V,A & K A 6 A 6 (Orange)
/celkon-c340/p/itmdshh8j6zhnryg?pid=MOBDSHKWEHFBUSTP&srno=b_1337&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,Rs. 999,MOBDSHKWEHFBUSTP,Celkon C340 (White Gold)
/gionee-elife-e6/p/itmdp9aazqzqhjmu?pid=MOBDP9A5GYHC8CWS&srno=b_1338&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 21,500",MOBDP9A5GYHC8CWS,Gionee Elife E6 (Black)
/lg-optimus-l5-ii-dual-e455/p/itmdv6f5t7dh3rwa?pid=MOBDK27SEDYJYXFX&srno=b_1339&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 7,610",MOBDK27SEDYJYXFX,LG Optimus L5 II Dual E455 (White)
/lemon-b269/p/itmeym24pchcxnhf?pid=MOBEYM24VDSTRX6X&srno=b_1340&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 1,099",MOBEYM24VDSTRX6X,Lemon B269 (Black)
/forme-discovery-p9-plus/p/itmdyfvjp2u9j637?pid=MOBDYFVJDGF44SCH&srno=b_1341&ref=db5e4a52-a873-4b6b-88ad-7dec427d0a52,"Rs. 2,395",MOBDYFVJDGF44SCH,Forme Discovery P9 plus (Black)
/sony-xperia-miro/p/itmdv6f2y8jkbjmc?pid=MOBDDA5Y6BKX6VHR&srno=b_1402&ref=910cb2f0-1573-4663-ac46-b5a47af15d04,"Rs. 10,100",MOBDDA5Y6BKX6VHR,Sony Xperia Miro (Black)
/karbonn-k76plus/p/itmdzjmggcyb3a4q?pid=MOBDZJMCHXUXRBRP&srno=b_1403&ref=910cb2f0-1573-4663-ac46-b5a47af15d04,"Rs. 2,590",MOBDZJMCHXUXRBRP,Karbonn K76plus (Black)
/htc-desire-600c/p/itmdv6f58acnnxbz?pid=MOBDZMYHYQQQFX6J&srno=b_1404&ref=910cb2f0-1573-4663-ac46-b5a47af15d04,"Rs. 23,399",MOBDZMYHYQQQFX6J,"HTC Desire 600C (White, with Dual Sim)"
/karbonn-k101/p/itmdupgw7df47kff?pid=MOBDC7YRVQ2RVCUG&srno=b_1405&ref=910cb2f0-1573-4663-ac46-b5a47af15d04,"Rs. 1,075",MOBDC7YRVQ2RVCUG,Karbonn K101* (Black & Yellow)
/gionee-p2s/p/itmdwr8tdzssw2c5?pid=MOBDWR8TJQGYCHDN&srno=b_1406&ref=910cb2f0-1573-4663-ac46-b5a47af15d04,"Rs. 5,700",MOBDWR8TJQGYCHDN,Gionee P2S (Black)
